observation,0.3763283719571015,0.46337751350826467,0.4649738152941058,0.47019867549668876,0
user-knn_embeddings,0.14893914812593362,0.21708092163783116,0.21772390481533302,0.21688741721854304,0
user-knn_relevance,0.21495516017799446,0.27574796669784135,0.27554966446312057,0.2764900662251656,0
user-knn_classification_best_10,0.20005214676489613,0.271340059704448,0.2668805998782329,0.2875275938189846,0
user-knn_classification_best_20,0.19648279435755134,0.25502053033195754,0.2548511157792752,0.2577262693156733,0
user-knn_classification_best_50,0.21495516017799446,0.27574796669784135,0.27554966446312057,0.2764900662251656,0
item-knn_embeddings,0.1581578661704155,0.22020635799034693,0.22082555361354025,0.22019867549668873,0
item-knn_relevance,0.21746724485607144,0.2766591307875762,0.2836738713603917,0.27207505518763797,0
item-knn_classification_best_10,0.1931126642147241,0.2620500412094881,0.259556565041807,0.27207505518763797,0
item-knn_classification_best_20,0.19165972950048765,0.24669922510949727,0.249184494046582,0.24724061810154527,0
item-knn_classification_best_50,0.21746724485607144,0.2766591307875762,0.2836738713603917,0.27207505518763797,0
most-pop_embeddings,0,0,0,0,0
most-pop_relevance,0.20816552466930455,0.2963191948760647,0.29110285874416414,0.33002207505518766,0
most-pop_classification_best_10,0.14870686140179487,0.22158061327149706,0.2168678956575212,0.32339955849889623,0
most-pop_classification_best_20,0.16878721440446534,0.2550506208214933,0.26313021390199093,0.3195364238410596,0
most-pop_classification_best_50,0.20816552466930455,0.2963191948760647,0.29110285874416414,0.33002207505518766,0
bprmf_embeddings,0.14285714285714285,0.17494957578331058,0.7747384983114776,0.34271523178807944,0
bprmf_relevance,0.2019803035394607,0.3037836390033386,0.3598462188440567,0.36037527593818985,0
bprmf_classification_best_10,0.15286391806895444,0.23076979019403968,0.4942600077649892,0.326158940397351,0
bprmf_classification_best_20,0.16991877062542246,0.26154352291686794,0.2919730545351406,0.3383002207505519,0
bprmf_classification_best_50,0.2019803035394607,0.3037836390033386,0.3598462188440567,0.36037527593818985,0
