observation,0.738673455816693,0.7298387096774193,0.7525987525987526,0.7084148727984344,0.7386734558166929
user-knn_embeddings,0.4980392529401706,0.49559255631733595,0.49607843137254903,0.49510763209393344,0.4980392529401706
user-knn_relevance,0.5780308931658845,0.5832531280076998,0.5738636363636364,0.5929549902152642,0.5780308931658845
user-knn_classification_best_10,0.5780232933710789,0.5824493731918997,0.5741444866920152,0.5909980430528375,0.578023293371079
user-knn_classification_best_20,0.58577508407273,0.5853658536585367,0.5836575875486382,0.5870841487279843,0.58577508407273
user-knn_classification_best_50,0.5780308931658845,0.5832531280076998,0.5738636363636364,0.5929549902152642,0.5780308931658845
item-knn_embeddings,0.4864875648357494,0.502360717658168,0.4854014598540146,0.5205479452054794,0.4864875648357494
item-knn_relevance,0.5858358824311743,0.5917387127761766,0.5811320754716981,0.6027397260273972,0.5858358824311743
item-knn_classification_best_10,0.6033040107917087,0.6013712047012734,0.6019607843137255,0.6007827788649707,0.6033040107917086
item-knn_classification_best_20,0.5661752132692417,0.5536609829488465,0.5679012345679012,0.5401174168297456,0.5661752132692417
item-knn_classification_best_50,0.5858358824311743,0.5917387127761766,0.5811320754716981,0.6027397260273972,0.5858358824311743
most-pop_embeddings,0,0,0,0,0
most-pop_relevance,0.6277962495012634,0.6375711574952561,0.6187845303867403,0.6575342465753424,0.6277962495012634
most-pop_classification_best_10,0.6261356943362529,0.6601769911504425,0.6025848142164781,0.7299412915851272,0.6261356943362529
most-pop_classification_best_20,0.6309520642942641,0.6600896860986547,0.609271523178808,0.7201565557729941,0.6309520642942641
most-pop_classification_best_50,0.6277962495012634,0.6375711574952561,0.6187845303867403,0.6575342465753424,0.6277962495012634
bprmf_embeddings,0.5,0.6649316851008459,0.4980506822612086,1.0,0.5
bprmf_relevance,0.6609427545456272,0.6704545454545454,0.6495412844036698,0.6927592954990215,0.6609427545456273
bprmf_classification_best_10,0.6026143294131059,0.6277372262773723,0.588034188034188,0.6731898238747553,0.6026143294131059
bprmf_classification_best_20,0.624034351072521,0.6458715596330276,0.6079447322970639,0.6888454011741683,0.624034351072521
bprmf_classification_best_50,0.6609427545456272,0.6704545454545454,0.6495412844036698,0.6927592954990215,0.6609427545456273
