original,0.6871309246309246,0.6763014763014763,0.7245532245532245
PerBlur pred,0.6411713286713286,0.6621309246309246,0.6901903651903651
PerBlur avg,0.6411713286713286,0.6621309246309246,0.6901903651903651
fairgo,0,0,0
FairRecSys,0.4953381990880352,0.49033647519290624,0.4795779127757625
filtered,0.5903655082497864,0.5986269504679791,0.603336713506205


