original,0.5,0.5,0.5
PerBlur pred,0.5916687249444266,0.6064826249691257,0.6669731917238235
PerBlur avg,0.5916687249444266,0.6064826249691257,0.6669731917238235
fairgo,0.5234111678984668,0.5371477970094807,0.5438071172078354
FairRecSys,0.5011570687591435,0.528425132521422,0.47847738111071003
filtered,0.5,0.5,0.5
