original,0.5755050505050505,0.6214257964257964,0.6601010101010101
PerBlur pred,0.5631507381507381,0.6029526029526029,0.6608974358974359
PerBlur avg,0.5785547785547785,0.5997766122766123,0.6697261072261071
fairgo,0.5843337218337219,0.6272824397824397,0.6576243201243201
FairRecSys,0.5566942975491553,0.5313117627920303,0.5268272074355724
filtered,0.5045299311810124,0.5151874663855962,0.5258033738454545
