original,0.6084015731575247,0.6181179108164079,0.6112913951323313
PerBlur pred,0.6183079056865465,0.5898485740884996,0.6405164060570365
PerBlur avg,0.5987536336518914,0.6113825926699978,0.662945300476887
fairgo,0,0,0
FairRecSys,0.524488438812152,0.4940569604620675,0.4766724298443942
filtered,0.58534375,0.5738125000000001,0.5736484374999999
