
user-knn_classification_best_10,0.05339503288269043,9.894371032714844e-05
user-knn_classification_best_20,0.05573010444641113,0.00011205673217773438
user-knn_classification_best_50,0.0812368392944336,0.00016999244689941406
bprmf_classification_best_10,0.06200885772705078,0.0001049041748046875
bprmf_classification_best_20,0.07494974136352539,0.00011205673217773438
bprmf_classification_best_50,0.12794899940490723,0.00016379356384277344
wrmf_classification_best_10,0.05252885818481445,9.703636169433594e-05
wrmf_classification_best_20,0.061250925064086914,0.00011372566223144531
wrmf_classification_best_50,0.07726478576660156,0.0001590251922607422
multidae_classification_best_10,0.05183887481689453,0.00010204315185546875
multidae_classification_best_20,0.061287879943847656,0.00011396408081054688
multidae_classification_best_50,0.08623385429382324,0.00017309188842773438
